model_0,model_1,model_2,model_3
0.1356857270002365,0.07988940924406052,0.20423069596290588,0.020908532664179802
0.4361559748649597,0.035296838730573654,0.18274132907390594,0.9180828928947449
0.6286318302154541,0.7896733283996582,0.993488073348999,0.9958662986755371
0.9914897680282593,0.8465018272399902,0.9916614294052124,0.9968834519386292
0.9814753532409668,0.9439957737922668,0.9791288375854492,0.9738731384277344
0.9950430393218994,0.9162540435791016,0.9869676232337952,0.9953303337097168
0.9827641248703003,0.8935471177101135,0.9890093207359314,0.9880917072296143
0.9987195730209351,0.9906665682792664,0.9989601373672485,0.9997264742851257
0.9954240918159485,0.9734426736831665,0.9929190278053284,0.9974740147590637
0.96601402759552,0.5639728903770447,0.7429530024528503,0.931601881980896
0.5833583474159241,0.1818343549966812,0.43240615725517273,0.41019758582115173
0.9874204993247986,0.2792423963546753,0.21262231469154358,0.008003479801118374
0.9948270916938782,0.9362765550613403,0.9929637908935547,0.996464729309082
0.9810593724250793,0.9498308897018433,0.9789053201675415,0.9865886569023132
0.7131844162940979,0.7385475635528564,0.9352957606315613,0.8094438910484314
0.26289668679237366,0.4957025647163391,0.7607130408287048,0.9961930513381958
0.9727644324302673,0.9472485780715942,0.9572598934173584,0.9840376377105713
0.6241570115089417,0.7876530885696411,0.9828963875770569,0.9879945516586304
0.9994375109672546,0.9919316172599792,0.9989945292472839,0.9997445940971375
0.975208044052124,0.9744779467582703,0.9478121995925903,0.9822583198547363
0.4780488908290863,0.8865785598754883,0.9615752100944519,0.9761427640914917
0.09607049077749252,0.3522456884384155,0.3614887297153473,0.10870837420225143
0.20509755611419678,0.6337061524391174,0.7235147953033447,0.9853600859642029
0.9962365031242371,0.9916873574256897,0.994300365447998,0.9965322017669678
0.14050860702991486,0.6054078936576843,0.9648675918579102,0.9952520132064819
0.9441923499107361,0.9692150950431824,0.9874231815338135,0.9929836988449097
0.43747037649154663,0.9338492155075073,0.8032776117324829,0.9304867386817932
0.3222081661224365,0.6534241437911987,0.9165194034576416,0.9480865597724915
0.9892164468765259,0.9575825333595276,0.9810150861740112,0.9905523061752319
0.9887599945068359,0.9670549631118774,0.9898033142089844,0.9925138354301453
0.8836520910263062,0.5372123718261719,0.903894305229187,0.9771884679794312
0.9966959953308105,0.9523748159408569,0.998953104019165,0.999742329120636
0.9803640842437744,0.9371938109397888,0.989179253578186,0.9849355220794678
0.8024046421051025,0.860910952091217,0.8673580288887024,0.7993496656417847
0.9963648915290833,0.942712128162384,0.9977589845657349,0.9960910677909851
0.9834700226783752,0.9747458100318909,0.98770672082901,0.9921128749847412
0.14038674533367157,0.6827208399772644,0.9239833950996399,0.9949848651885986
0.3780139684677124,0.3085094094276428,0.24695712327957153,0.06143715977668762
0.8552289605140686,0.8270110487937927,0.8821742534637451,0.9588603377342224
0.717494785785675,0.7337329387664795,0.9004074335098267,0.858993649482727
0.9731403589248657,0.8930399417877197,0.9807948470115662,0.9995923638343811
0.9499228596687317,0.806715190410614,0.9910237789154053,0.9989861845970154
0.9953405857086182,0.985535740852356,0.9909117221832275,0.9955459833145142
0.8421199917793274,0.9519979357719421,0.9488490223884583,0.9635565876960754
0.8614980578422546,0.6960141062736511,0.8606240153312683,0.8226557374000549
0.9981681108474731,0.9784855842590332,0.9990352392196655,0.9994840621948242
0.9791162610054016,0.9822490215301514,0.9898309111595154,0.9894170165061951
0.9238471388816833,0.9916824102401733,0.9947579503059387,0.9952646493911743
0.9985552430152893,0.9030746221542358,0.9982671737670898,0.9995892643928528
0.9902150630950928,0.971808135509491,0.9885060787200928,0.9907307028770447
0.9589899182319641,0.9667941331863403,0.9925050735473633,0.9938486218452454
0.806339681148529,0.9308265447616577,0.9606819748878479,0.9759019017219543
0.8888760805130005,0.9769049882888794,0.9989858269691467,0.9997476935386658
0.9925810098648071,0.8340514302253723,0.9979811310768127,0.9956254959106445
0.974536120891571,0.9680946469306946,0.9873175024986267,0.9783567786216736
0.6971562504768372,0.47370314598083496,0.9287388324737549,0.9725304245948792
0.9234520792961121,0.8994522094726562,0.501856803894043,0.8794854879379272
0.9788886904716492,0.9910838603973389,0.9965407252311707,0.9995790123939514
0.9786182641983032,0.9695983529090881,0.9854119420051575,0.9906629323959351
0.17152030766010284,0.23582115769386292,0.06795558333396912,0.07135367393493652
0.9941461086273193,0.9878486394882202,0.9917904138565063,0.9954250454902649
0.5519538521766663,0.23184239864349365,0.6714168190956116,0.9888894557952881
0.8659681081771851,0.26555949449539185,0.45716285705566406,0.04103458300232887
0.9157508015632629,0.9292599558830261,0.7959838509559631,0.9740095734596252
0.7827527523040771,0.9681066274642944,0.8368015289306641,0.9863411784172058
0.9583542346954346,0.8556103110313416,0.9634203314781189,0.9873867630958557
0.9253171682357788,0.9663577079772949,0.9980552196502686,0.999474823474884
0.9843258261680603,0.9699798822402954,0.9881077408790588,0.9962077140808105
0.9942715167999268,0.9750062823295593,0.9916328191757202,0.9967209696769714
0.9905428290367126,0.976905345916748,0.998892605304718,0.9997016787528992
0.8538660407066345,0.8990784883499146,0.9787405133247375,0.9825559854507446
0.7023155093193054,0.9282570481300354,0.939106285572052,0.8968949317932129
0.9840099215507507,0.9808833003044128,0.9919264316558838,0.9956591129302979
0.8022582530975342,0.9042580127716064,0.9719699621200562,0.9886256456375122
0.7254292368888855,0.7198951244354248,0.8773497939109802,0.5952473878860474
0.31378498673439026,0.2219909280538559,0.4427214562892914,0.15141667425632477
0.0399133637547493,0.7331998348236084,0.9791595935821533,0.9666858911514282
0.3090135455131531,0.37976956367492676,0.552268922328949,0.6062060594558716
0.30478164553642273,0.1832551509141922,0.7860040068626404,0.7554984092712402
0.7752639055252075,0.8715897798538208,0.9957770109176636,0.9985324144363403
0.09727517515420914,0.23210570216178894,0.2998329997062683,0.21436800062656403
0.9346743822097778,0.9367982745170593,0.9733331799507141,0.974920392036438
0.9483264088630676,0.7981263995170593,0.9577194452285767,0.9990293979644775
0.3967842161655426,0.48326390981674194,0.09818176925182343,0.06727409362792969
0.9990697503089905,0.9946718811988831,0.9981800317764282,0.9996190071105957
0.943141520023346,0.9296892285346985,0.9798712134361267,0.9803634285926819
0.16478508710861206,0.8415496945381165,0.9785143733024597,0.9774597883224487
0.997025191783905,0.912815272808075,0.9988180994987488,0.9997631907463074
0.9878281354904175,0.9815263152122498,0.9947229623794556,0.9975219368934631
0.9985374212265015,0.9925196170806885,0.9990197420120239,0.9997478127479553
0.983674168586731,0.9734322428703308,0.9888443350791931,0.9910029172897339
0.6643269658088684,0.657575786113739,0.7673619985580444,0.6801465153694153
0.9781896471977234,0.8246111273765564,0.9837173223495483,0.9996272325515747
0.9674230813980103,0.9396615028381348,0.9769253730773926,0.9839414954185486
0.9795933961868286,0.9305931925773621,0.9610402584075928,0.9753167629241943
0.9972937703132629,0.9726531505584717,0.9983124732971191,0.9986754059791565
0.88466477394104,0.8754387497901917,0.9546902179718018,0.9855794906616211
0.9846675992012024,0.9719862937927246,0.990584135055542,0.9908968806266785
0.8540787100791931,0.23902462422847748,0.6692801713943481,0.5507567524909973
0.5582693219184875,0.603164792060852,0.978498637676239,0.8751436471939087
0.8175938725471497,0.963022768497467,0.9535170197486877,0.9895060658454895
0.4925484359264374,0.9384675025939941,0.9456097483634949,0.9836031198501587
0.9728984832763672,0.6704156398773193,0.9287086129188538,0.9939844012260437
0.9744313955307007,0.17859843373298645,0.8530759215354919,0.9747646450996399
0.9619852900505066,0.9424499869346619,0.9966573715209961,0.9987143278121948
0.969244122505188,0.9242892265319824,0.9759544730186462,0.9826546311378479
0.017129793763160706,0.07111143320798874,0.021881962195038795,0.018060704693198204
0.9463961124420166,0.982495903968811,0.9900117516517639,0.9948144555091858
0.9904648065567017,0.8829309940338135,0.9981196522712708,0.9996525049209595
0.9705468416213989,0.9175063371658325,0.9402977824211121,0.9795380234718323
0.974860668182373,0.84807288646698,0.98346346616745,0.9483090043067932
0.7922618389129639,0.9739208221435547,0.9897928237915039,0.9912358522415161
0.8976907134056091,0.8864406943321228,0.9088715314865112,0.44764477014541626
0.010016662068665028,0.10261719673871994,0.7630553245544434,0.4277946650981903
0.9850507974624634,0.9745453000068665,0.9890192151069641,0.991716206073761
0.9991222023963928,0.9843786358833313,0.9989020824432373,0.9996020197868347
0.9888947010040283,0.9528610110282898,0.986135721206665,0.9940472841262817
0.9726434350013733,0.9603434801101685,0.9538125991821289,0.954056978225708
0.9957640171051025,0.9794778823852539,0.9978821873664856,0.9974243640899658
0.9951848387718201,0.9806045293807983,0.9947340488433838,0.9960590600967407
0.9924468994140625,0.9633637070655823,0.9904633164405823,0.9938427209854126
0.84624844789505,0.9365208148956299,0.9988024234771729,0.9997038245201111
0.05637293681502342,0.13517339527606964,0.03449380397796631,0.03407956287264824
0.9694982767105103,0.953875720500946,0.9847971200942993,0.989598274230957
0.9102602601051331,0.9346752166748047,0.9985595345497131,0.9997077584266663
0.9962257146835327,0.985647439956665,0.9858625531196594,0.9957048296928406
0.990648090839386,0.9892633557319641,0.9922720193862915,0.9975746273994446
0.9239062070846558,0.7250953912734985,0.5369680523872375,0.7086136937141418
0.889481246471405,0.975005030632019,0.9986693859100342,0.9996970891952515
0.9775502681732178,0.9446026682853699,0.9836452007293701,0.979290246963501
0.7711824178695679,0.6430063247680664,0.981065571308136,0.9992905855178833
0.2717469334602356,0.28611329197883606,0.2535648047924042,0.2661084830760956
0.2540977895259857,0.9148642420768738,0.8932362198829651,0.965460479259491
0.07153553515672684,0.8911389112472534,0.9665437340736389,0.9955381751060486
0.9422003030776978,0.987595796585083,0.9830837249755859,0.9951593279838562
0.9825181365013123,0.9221916794776917,0.9903852939605713,0.9961076378822327
0.8684806823730469,0.8990209698677063,0.9645646214485168,0.9649466276168823
0.08786184340715408,0.5248291492462158,0.9826550483703613,0.9466594457626343
0.9876663684844971,0.9522981643676758,0.3025631606578827,0.9907273054122925
0.11338340491056442,0.1662106066942215,0.9500292539596558,0.9694662094116211
0.980945885181427,0.6365993022918701,0.9641554951667786,0.9703983068466187
0.961830198764801,0.7398607730865479,0.9950743317604065,0.9994290471076965
0.9722620844841003,0.9680356979370117,0.9899783134460449,0.9920141100883484
0.9875491857528687,0.98044753074646,0.9891101717948914,0.9962371587753296
0.9775729179382324,0.9401876330375671,0.95725417137146,0.991198718547821
0.9877453446388245,0.9823704957962036,0.991684079170227,0.9942797422409058
0.996216356754303,0.9930697083473206,0.9987446069717407,0.9996235370635986
0.9902530908584595,0.9478951692581177,0.9982272982597351,0.9993566870689392
0.9296740293502808,0.9872753620147705,0.9920956492424011,0.9964423775672913
0.07552452385425568,0.4445785582065582,0.37747979164123535,0.4049853980541229
0.9864313006401062,0.9856535792350769,0.993680477142334,0.9780091047286987
0.9253544211387634,0.936305582523346,0.957108736038208,0.9822168350219727
0.9464375376701355,0.9016294479370117,0.9369381666183472,0.9202516078948975
0.7855960726737976,0.7733479142189026,0.8699547052383423,0.8903456330299377
0.9673497080802917,0.9439257979393005,0.9967617392539978,0.9978024363517761
0.992771327495575,0.978753924369812,0.9950670003890991,0.9990307092666626
0.9131577610969543,0.9524310827255249,0.9589737057685852,0.9805110096931458
0.8252269625663757,0.8564066886901855,0.9810171723365784,0.986739993095398
0.17170709371566772,0.9123092889785767,0.9798088669776917,0.9867833852767944
0.04382849857211113,0.9910436868667603,0.994335949420929,0.9979074001312256
0.9962248802185059,0.9232103824615479,0.9989645481109619,0.9997573494911194
0.9931111335754395,0.965998113155365,0.9961559176445007,0.9993699193000793
0.631919264793396,0.6234093904495239,0.8443357348442078,0.9345505237579346
0.9554789066314697,0.48356565833091736,0.4225967526435852,0.976653516292572
0.9816769361495972,0.7124235033988953,0.9840117692947388,0.9970484375953674
0.9824180006980896,0.46457019448280334,0.8691444993019104,0.9722479581832886
0.9759514331817627,0.946086585521698,0.9633902907371521,0.9859074354171753
0.8802430629730225,0.896716296672821,0.9027572274208069,0.6673268675804138
0.9772144556045532,0.9927735924720764,0.998969316482544,0.9997430443763733
0.9164251685142517,0.9323740005493164,0.9659972190856934,0.9471120238304138
0.8659878969192505,0.4541639983654022,0.6466379761695862,0.03501676023006439
0.9851130247116089,0.9884344339370728,0.9990187883377075,0.9997411370277405
0.4732803404331207,0.9658282995223999,0.9600866436958313,0.9866561889648438
0.9699149131774902,0.9603940844535828,0.9834293127059937,0.9885513186454773
0.5365856289863586,0.6973673701286316,0.6403784155845642,0.9569140672683716
0.9788433313369751,0.9691299796104431,0.9890462756156921,0.989809513092041
0.9455152750015259,0.8420982360839844,0.9547105431556702,0.9840794205665588
0.9237298965454102,0.9542986750602722,0.983333170413971,0.9548090696334839
0.9890874624252319,0.9142764210700989,0.9870756268501282,0.9986170530319214
0.9916384816169739,0.9313845634460449,0.9987891316413879,0.9984534978866577
0.977209746837616,0.960846483707428,0.9879144430160522,0.9894081354141235
0.9866602420806885,0.939309298992157,0.9934608936309814,0.9962369203567505
0.9327503442764282,0.8905290365219116,0.9495646357536316,0.9770650863647461
0.9899291396141052,0.8335180282592773,0.997577965259552,0.9926621913909912
0.9849188327789307,0.9781808257102966,0.9882302284240723,0.9904160499572754
0.9421398639678955,0.8135515451431274,0.9546680450439453,0.9606056809425354
0.5599789023399353,0.2869952917098999,0.15309032797813416,0.37177538871765137
0.9960774779319763,0.9862282276153564,0.9990233182907104,0.9997547268867493
0.8199161291122437,0.9821021556854248,0.9988295435905457,0.999745786190033
0.9906616806983948,0.9898425936698914,0.9943759441375732,0.9975231289863586
0.9637966156005859,0.932738184928894,0.9388856291770935,0.9665056467056274
0.5653473734855652,0.5058775544166565,0.8909331560134888,0.8478438854217529
0.9913421273231506,0.9875923991203308,0.9942179918289185,0.9956209063529968
0.16151143610477448,0.6124422550201416,0.9715905785560608,0.9915545582771301
0.8832523822784424,0.8662886023521423,0.8338777422904968,0.92815762758255
0.25890737771987915,0.19202116131782532,0.6981234550476074,0.41527923941612244
0.8799062967300415,0.9319011569023132,0.9302668571472168,0.846376895904541
0.949489176273346,0.8669577836990356,0.6496153473854065,0.6680694818496704
0.6922770142555237,0.6466506123542786,0.9338194131851196,0.9136120676994324
0.6823632717132568,0.5479250550270081,0.9052140712738037,0.9906760454177856
0.917412281036377,0.8844656348228455,0.9744052290916443,0.9847537279129028
0.47100767493247986,0.7449153661727905,0.9789983630180359,0.993242084980011
0.9036536812782288,0.7465456128120422,0.9355964064598083,0.9176017642021179
0.8677020072937012,0.7093854546546936,0.9972018003463745,0.9997180104255676
0.1959497183561325,0.232277974486351,0.014564407989382744,0.01309081632643938
0.962136447429657,0.9775376319885254,0.9943713545799255,0.9965446591377258
0.9836273193359375,0.9463070631027222,0.9965007305145264,0.9992014765739441
0.9457053542137146,0.953892707824707,0.9766546487808228,0.9797220230102539
0.9802143573760986,0.982829749584198,0.9903993010520935,0.9933617115020752
0.6125518679618835,0.3588642477989197,0.1351293921470642,0.24127814173698425
0.7895412445068359,0.42495518922805786,0.4486164450645447,0.06391049921512604
0.033355556428432465,0.2468453049659729,0.07587588578462601,0.011383693665266037
0.9449802041053772,0.9545107483863831,0.9429013729095459,0.988175630569458
0.9728960990905762,0.811834990978241,0.9961840510368347,0.9880086183547974
0.9773703217506409,0.9643749594688416,0.9866939783096313,0.9920755624771118
0.979418158531189,0.9799962043762207,0.9886156916618347,0.9927865862846375
0.018826216459274292,0.1600925773382187,0.23249201476573944,0.09546323865652084
0.9928513765335083,0.9803851842880249,0.9926935434341431,0.9967254400253296
0.7722864151000977,0.9264888763427734,0.9372072219848633,0.9632232189178467
0.998936116695404,0.9934380650520325,0.9985175728797913,0.9993589520454407
0.9911854863166809,0.9759150743484497,0.9908787608146667,0.9919233918190002
0.39300647377967834,0.577216625213623,0.6396934390068054,0.6603270769119263
0.8620683550834656,0.6456819176673889,0.5943800210952759,0.7555481791496277
0.9985564351081848,0.9693723320960999,0.9965973496437073,0.9953672885894775
0.9731159806251526,0.9846040606498718,0.964495062828064,0.9971659779548645
0.9856094717979431,0.9699831008911133,0.962203323841095,0.9959203004837036
0.38108378648757935,0.2453797161579132,0.09378918260335922,0.24670401215553284
0.6944921612739563,0.7853251099586487,0.8110406398773193,0.7256343960762024
0.27783259749412537,0.7536944150924683,0.9964644908905029,0.9947487711906433
0.905315101146698,0.9007403254508972,0.9802137017250061,0.9739218354225159
0.9634700417518616,0.9688746929168701,0.9882815480232239,0.9900738000869751
0.9539898037910461,0.9423722624778748,0.9730388522148132,0.9583413600921631
0.008823777548968792,0.07063090801239014,0.028613461181521416,0.023742835968732834
0.02673226222395897,0.15612167119979858,0.02628139592707157,0.019778631627559662
0.40067633986473083,0.8786843419075012,0.875617265701294,0.9368467330932617
0.9888173341751099,0.9663791656494141,0.9877816438674927,0.9954521059989929
0.9907495379447937,0.9838683605194092,0.9851037859916687,0.995274007320404
0.987437903881073,0.9530395269393921,0.9893486499786377,0.9925315976142883
0.9908874034881592,0.9316587448120117,0.9944254159927368,0.9962700605392456
0.3018760681152344,0.964567244052887,0.9054257869720459,0.9766725301742554
0.9626258015632629,0.793779194355011,0.9986189603805542,0.9992651343345642
0.8947653770446777,0.8504364490509033,0.9691101908683777,0.9199210405349731
0.6623537540435791,0.7017180323600769,0.945969820022583,0.9935205578804016
0.9507323503494263,0.8680816292762756,0.9828170537948608,0.9782719016075134
0.9921761155128479,0.8950530290603638,0.9877340793609619,0.9983507394790649
0.9313239455223083,0.9729171991348267,0.9950249791145325,0.9955287575721741
0.9377514719963074,0.895153820514679,0.9598779678344727,0.9630463123321533
0.43949875235557556,0.21766377985477448,0.5857802033424377,0.7384272813796997
0.9604042768478394,0.9442251920700073,0.9813162088394165,0.9872889518737793
0.04035486280918121,0.7525758743286133,0.9296178817749023,0.9091803431510925
0.9638817310333252,0.9559834003448486,0.9836496114730835,0.9749016165733337
0.05201605334877968,0.171009361743927,0.15645617246627808,0.04865152761340141
0.9845161437988281,0.9142301082611084,0.9866233468055725,0.9993857145309448
0.9935756325721741,0.9790544509887695,0.9683494567871094,0.992108166217804
0.9729702472686768,0.9782487154006958,0.987517774105072,0.9906408190727234
0.9902369379997253,0.9882113337516785,0.9943970441818237,0.981923520565033
0.5581609606742859,0.7143057584762573,0.7083836793899536,0.9801484942436218
0.9531335830688477,0.9548767805099487,0.9814751148223877,0.989664614200592
0.9291722774505615,0.9898394346237183,0.9900580048561096,0.9977867603302002
0.9858168959617615,0.9683158993721008,0.9815378189086914,0.9886570572853088
0.061667341738939285,0.2277519255876541,0.9774882793426514,0.9912632703781128
0.9146274328231812,0.7636337876319885,0.9629685878753662,0.9776363968849182
0.7951703071594238,0.8135011792182922,0.8954275846481323,0.9147739410400391
0.048840273171663284,0.5734004378318787,0.7681342363357544,0.5928229093551636
0.942518949508667,0.3704926073551178,0.9512024521827698,0.9949780106544495
0.5920546650886536,0.7039159536361694,0.3725556433200836,0.997511625289917
0.8774060606956482,0.8872106075286865,0.9637989401817322,0.959435760974884
0.9614726901054382,0.9124554395675659,0.9615296721458435,0.9695234894752502
0.9720785021781921,0.9109693169593811,0.9981846213340759,0.9992903470993042
0.9863211512565613,0.9811756014823914,0.9933028221130371,0.9961728453636169
0.9741180539131165,0.9304439425468445,0.979911744594574,0.8596084117889404
0.5920529961585999,0.1687227487564087,0.7176024317741394,0.9812844395637512
0.9903478622436523,0.9763211607933044,0.9885695576667786,0.9948934316635132
0.3210804760456085,0.6659802794456482,0.8037342429161072,0.9701035022735596
0.9346649646759033,0.9399552345275879,0.9797453284263611,0.9802387952804565
0.4833104610443115,0.8460373878479004,0.7281494140625,0.7522369027137756
0.9984042048454285,0.9904559254646301,0.9987533092498779,0.9996927976608276
0.9733023643493652,0.9423959851264954,0.9877495169639587,0.9689430594444275
0.7671277523040771,0.9201523065567017,0.9041179418563843,0.8888193964958191
0.9978183507919312,0.9897677302360535,0.9987058639526367,0.9995720982551575
0.957114577293396,0.9648011326789856,0.9880081415176392,0.9925947785377502
0.32380998134613037,0.4099190831184387,0.10742542147636414,0.4223404824733734
0.36190110445022583,0.5837565064430237,0.44707295298576355,0.6067578196525574
0.5300944447517395,0.6608138084411621,0.4444506764411926,0.6421142816543579
0.99603670835495,0.9671121835708618,0.9985560774803162,0.9997174143791199
0.9311561584472656,0.9686706066131592,0.993504524230957,0.9970476031303406
0.9692294001579285,0.9226149320602417,0.9774609804153442,0.9769279956817627
0.9963192939758301,0.9439077377319336,0.9974489808082581,0.9981435537338257
0.9315600395202637,0.8233729600906372,0.9977845549583435,0.9973316192626953
0.7606073021888733,0.868043839931488,0.9612987041473389,0.9853183031082153
0.8616447448730469,0.9525368213653564,0.9817403554916382,0.9945502877235413
0.24147267639636993,0.9091843962669373,0.9932126998901367,0.9916555881500244
0.6849198341369629,0.8975734114646912,0.824589192867279,0.8802834153175354
0.9613342881202698,0.9318328499794006,0.9693091511726379,0.9916872382164001
0.8392713069915771,0.8373015522956848,0.9515849947929382,0.9552726149559021
0.9885808825492859,0.9284133315086365,0.947247326374054,0.9690518379211426
0.17563103139400482,0.8917164206504822,0.7661756873130798,0.9994702935218811
0.9583989381790161,0.9536802768707275,0.9982417821884155,0.9957271814346313
0.8752533197402954,0.7858284711837769,0.8610249757766724,0.967857837677002
0.9778412580490112,0.9678953886032104,0.9658384323120117,0.9865009188652039
0.9884954690933228,0.8358598947525024,0.9379323124885559,0.9862174987792969
0.9839621782302856,0.976735532283783,0.9860417246818542,0.9969934225082397
0.7252615094184875,0.7261787056922913,0.993833065032959,0.9978316426277161
0.7848496437072754,0.8466504216194153,0.8788951635360718,0.944556713104248
0.9273402690887451,0.7566224336624146,0.9779625535011292,0.985557496547699
0.978929340839386,0.9613518118858337,0.9816821813583374,0.9893927574157715
0.8306089639663696,0.7650242447853088,0.9198064208030701,0.8958120346069336
0.11106717586517334,0.18363186717033386,0.050166040658950806,0.05952180176973343
0.9853091835975647,0.9744762182235718,0.9922393560409546,0.9963623881340027
0.771711528301239,0.6854182481765747,0.9761419892311096,0.9996030926704407
0.8585077524185181,0.5786934494972229,0.5474443435668945,0.890018880367279
0.9552685022354126,0.5069335103034973,0.9691933393478394,0.7580448985099792
0.039307851344347,0.9861694574356079,0.9979410767555237,0.9997336268424988
0.9770427942276001,0.9604701399803162,0.9924278855323792,0.9939818978309631
0.9537519812583923,0.9143381118774414,0.9765982627868652,0.9678915739059448
0.9812328815460205,0.8413656949996948,0.9517924189567566,0.997829020023346
0.22756338119506836,0.9489806294441223,0.9811567068099976,0.9970046877861023
0.29032549262046814,0.9082008600234985,0.9810723662376404,0.9894305467605591
0.961482048034668,0.8433430194854736,0.9796187877655029,0.9782062768936157
0.9863489866256714,0.9697344303131104,0.9900944828987122,0.9903240203857422
0.9992875456809998,0.9622769355773926,0.9988601207733154,0.9994744658470154
0.30392196774482727,0.7262764573097229,0.7443869113922119,0.4708298444747925
0.19350241124629974,0.3236805498600006,0.7486901879310608,0.9049862623214722
0.9853949546813965,0.9875597357749939,0.9977173805236816,0.9996887445449829
0.9271275401115417,0.9225004315376282,0.9915544390678406,0.9973879456520081
0.9836233258247375,0.9722304940223694,0.9890538454055786,0.9867717623710632
0.8190211057662964,0.8212818503379822,0.9819509983062744,0.990623414516449
0.9253056049346924,0.7595977783203125,0.9249261021614075,0.9515982866287231
0.9979076385498047,0.9870805144309998,0.9989953637123108,0.9997316002845764
0.9090698957443237,0.8324127793312073,0.8820484280586243,0.935636579990387
0.9393652677536011,0.8446500897407532,0.8765785098075867,0.8223504424095154
0.7987097501754761,0.8839284181594849,0.3885156512260437,0.7754538059234619
0.9947052597999573,0.71832275390625,0.9988540410995483,0.9996300935745239
0.952161431312561,0.8324426412582397,0.7008334994316101,0.9446792602539062
0.03957630693912506,0.6402781009674072,0.12765225768089294,0.9712252020835876
0.9842744469642639,0.9918859004974365,0.9946178793907166,0.9941105246543884
0.9992641806602478,0.9940073490142822,0.9986236095428467,0.9996775388717651
0.9623684883117676,0.9389386177062988,0.9856372475624084,0.9866392016410828
0.9949723482131958,0.9676501154899597,0.989847719669342,0.9150856137275696
0.9895526766777039,0.9768093228340149,0.9897559285163879,0.9901583790779114
0.9983055591583252,0.9877240657806396,0.9990424513816833,0.9997349381446838
0.8446940779685974,0.8721806406974792,0.7048974633216858,0.5887600779533386
0.976520299911499,0.9779596328735352,0.9961814880371094,0.9953595995903015
0.9792509078979492,0.9879873991012573,0.9807212352752686,0.9896723031997681
0.9714856743812561,0.9828033447265625,0.9858919978141785,0.99136883020401
0.9909111857414246,0.9458041191101074,0.9829755425453186,0.9886655807495117
0.9002179503440857,0.9816063046455383,0.9807064533233643,0.9980352520942688
0.958895206451416,0.9298405051231384,0.961033284664154,0.9442021250724792
0.9876777529716492,0.9838330149650574,0.9898456335067749,0.9952102303504944
0.1388213038444519,0.41988205909729004,0.8417502045631409,0.5601480007171631
0.5883736610412598,0.7849436402320862,0.8519612550735474,0.949344277381897
0.988085150718689,0.9835244417190552,0.9947659969329834,0.9981622099876404
0.4818473160266876,0.7166776657104492,0.5244516134262085,0.8339639902114868
0.5227341651916504,0.8222870230674744,0.9977079629898071,0.9989394545555115
0.9703382253646851,0.9142950773239136,0.9591731429100037,0.9747942090034485
0.9983221888542175,0.9910723567008972,0.9990228414535522,0.9997572302818298
0.993992030620575,0.9531458616256714,0.9864675402641296,0.9935382008552551
0.1439676731824875,0.8252530097961426,0.9979891777038574,0.9994568228721619
0.337981253862381,0.2974507212638855,0.512636125087738,0.8813886642456055
0.644652247428894,0.6641611456871033,0.9131964445114136,0.9676072597503662
0.8154414892196655,0.8974503874778748,0.9843662977218628,0.9734774231910706
0.9947968125343323,0.973280668258667,0.9946238994598389,0.9979206919670105
0.9571062922477722,0.9576072692871094,0.9815186262130737,0.9859470129013062
0.19821767508983612,0.45062482357025146,0.2528148889541626,0.9316167831420898
0.06028414145112038,0.20157288014888763,0.1683540940284729,0.12289944291114807
0.9288284182548523,0.8580701351165771,0.9265347123146057,0.9591498970985413
0.7930620908737183,0.6816388964653015,0.8960199952125549,0.684352457523346
0.9006534814834595,0.5880146622657776,0.9976963400840759,0.9981939196586609
0.8588269948959351,0.8734852075576782,0.9567012190818787,0.9732198119163513
0.018795989453792572,0.14222097396850586,0.020117565989494324,0.011007728055119514
0.15631665289402008,0.2674987316131592,0.7391292452812195,0.8901209235191345
0.17363637685775757,0.07863065600395203,0.2737504839897156,0.3804280459880829
0.8304749727249146,0.7572826743125916,0.8794649839401245,0.9068447947502136
0.9811904430389404,0.9014865159988403,0.9704237580299377,0.9901742935180664
0.9547917246818542,0.7379710674285889,0.9903668165206909,0.9853326678276062
0.9947286248207092,0.9494738578796387,0.9885989427566528,0.9911895990371704
0.9993482232093811,0.9902336597442627,0.9990465044975281,0.9997379183769226
0.9823898077011108,0.8998565673828125,0.979903519153595,0.9940983057022095
0.6258839964866638,0.8654835820198059,0.9914613962173462,0.9967480897903442
0.8925221562385559,0.9714917540550232,0.9324656128883362,0.9949989318847656
0.924310028553009,0.9116253852844238,0.9674268960952759,0.9671516418457031
0.44842299818992615,0.5432004332542419,0.4323404133319855,0.35501325130462646
0.9712702035903931,0.9499496221542358,0.9990730285644531,0.999729573726654
0.9646445512771606,0.9578128457069397,0.9918432831764221,0.9802361130714417
0.9926006197929382,0.990704357624054,0.9941317439079285,0.997400164604187
0.9658317565917969,0.9637954831123352,0.9703570008277893,0.972881555557251
0.9836859107017517,0.9960501790046692,0.9982206225395203,0.9990216493606567
0.7124439477920532,0.8201892971992493,0.5797569751739502,0.7364044785499573
0.9684168696403503,0.896679699420929,0.9858257174491882,0.9778708219528198
0.9937858581542969,0.9802694916725159,0.9979960918426514,0.9978317618370056
0.978855311870575,0.7421838641166687,0.9859840273857117,0.9897069931030273
0.9951232075691223,0.9767915606498718,0.971478283405304,0.9914222359657288
0.970657229423523,0.7203072309494019,0.993200957775116,0.995895504951477
